$GPRMC,193957.301,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,193958.301,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,193959.301,V,,,,,0.00,0.00,250218,,,N*4D
$GPRMC,194000.096,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194001.096,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,194002.096,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,194003.096,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,194004.096,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194005.096,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,194006.091,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,194007.091,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194008.091,V,,,,,0.00,0.00,250218,,,N*4D
$GPRMC,194009.091,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,194010.091,V,,,,,0.00,0.00,250218,,,N*44
$GPRMC,194011.091,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194012.091,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194013.091,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,194014.091,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,194015.091,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,194016.091,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194017.091,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,194018.091,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,194019.091,V,,,,,0.00,0.00,250218,,,N*4D
$GPRMC,194020.091,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,194021.091,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194022.091,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194023.091,V,,,,,0.00,0.00,250218,,,N*44
$GPRMC,194024.091,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,194025.091,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194026.091,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,194027.091,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,194028.091,V,,,,,0.00,0.00,250218,,,N*4F
$GPRMC,194029.091,V,,,,,0.00,0.00,250218,,,N*4E
$GPRMC,194030.091,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194031.091,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,194032.091,V,,,,,0.00,0.00,250218,,,N*44
$GPRMC,194033.091,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194034.091,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194035.091,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,194036.091,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,194037.091,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,194038.091,V,,,,,0.00,0.00,250218,,,N*4E
$GPRMC,194039.091,V,,,,,0.00,0.00,250218,,,N*4F
$GPRMC,194040.091,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,194041.091,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,194042.081,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194042.301,V,,,,,0.00,0.00,250218,,,N*49
$GPRMC,194043.301,V,,,,,0.00,0.00,250218,,,N*48
$GPRMC,194044.301,V,,,,,0.00,0.00,250218,,,N*4F
$GPRMC,194045.301,V,,,,,0.00,0.00,250218,,,N*4E
$GPRMC,194046.301,V,,,,,0.00,0.00,250218,,,N*4D
$GPRMC,194047.301,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,194048.096,V,,,,,0.00,0.00,250218,,,N*4E
$GPRMC,194049.096,V,,,,,0.00,0.00,250218,,,N*4F
$GPRMC,194050.096,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,194051.096,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194052.096,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194053.096,V,,,,,0.00,0.00,250218,,,N*44
$GPRMC,194054.096,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,194055.096,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194056.096,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,194057.096,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,194058.096,V,,,,,0.00,0.00,250218,,,N*4F
$GPRMC,194059.096,V,,,,,0.00,0.00,250218,,,N*4E
$GPRMC,194100.096,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,194101.096,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194102.096,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,194103.096,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,194104.096,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,194105.096,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194106.096,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194107.096,V,,,,,0.00,0.00,250218,,,N*44
$GPRMC,194108.096,V,,,,,0.00,0.00,250218,,,N*4B
$GPRMC,194109.096,V,,,,,0.00,0.00,250218,,,N*4A
$GPRMC,194110.096,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194111.096,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,194112.081,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194112.301,V,,,,,0.00,0.00,250218,,,N*4D
$GPRMC,194113.301,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,194114.301,V,,,,,0.00,0.00,250218,,,N*4B
$GPRMC,194115.301,V,,,,,0.00,0.00,250218,,,N*4A
$GPRMC,194116.301,V,,,,,0.00,0.00,250218,,,N*49
$GPRMC,194117.301,V,,,,,0.00,0.00,250218,,,N*48
$GPRMC,194118.081,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,194119.081,V,,,,,0.00,0.00,250218,,,N*4D
$GPRMC,194120.081,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,194121.081,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194122.081,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194123.081,V,,,,,0.00,0.00,250218,,,N*44
$GPRMC,194124.081,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,194124.301,V,,,,,0.00,0.00,250218,,,N*48
$GPRMC,194125.301,V,,,,,0.00,0.00,250218,,,N*49
$GPRMC,194126.301,V,,,,,0.00,0.00,250218,,,N*4A
$GPRMC,194127.301,V,,,,,0.00,0.00,250218,,,N*4B
$GPRMC,194128.301,V,,,,,0.00,0.00,250218,,,N*44
$GPRMC,194129.301,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194130.085,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194131.085,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,194132.085,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,194133.085,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,194134.085,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194135.085,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,194136.085,V,,,,,0.00,0.00,250218,,,N*44
$GPRMC,194137.085,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194138.085,V,,,,,0.00,0.00,250218,,,N*4A
$GPRMC,194139.085,V,,,,,0.00,0.00,250218,,,N*4B
$GPRMC,194140.085,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194141.085,V,,,,,0.00,0.00,250218,,,N*44
$GPRMC,194142.085,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,194143.085,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194144.085,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,194145.085,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,194146.085,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,194147.085,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194148.085,V,,,,,0.00,0.00,250218,,,N*4D
$GPRMC,194149.085,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,194150.085,V,,,,,0.00,0.00,250218,,,N*44
$GPRMC,194151.085,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194152.085,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194153.085,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,194154.085,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,194155.085,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,194156.085,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194157.085,V,,,,,0.00,0.00,250218,,,N*43
